customerid,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,age,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,statut_def,good_bad_flag
8a858fc75cd62882015ce320d4b64f4d,Savings,5.7550616999999997,5.5649883000000004,Zenith Bank,Permanent,47,301966009,2,2017-07-06,2017-07-06,10000,13000,30,,1,Good
8a858fc75cd62882015ce3990b726a9b,Savings,3.3582277,6.6174485000000001,Access Bank,Permanent,39,301979337,2,2017-07-15,2017-07-15,10000,11500,15,,1,Good
8a858fc75cd62882015ce3af160470f5,,,,,,,301993096,2,2017-07-24,2017-07-24,10000,13000,30,,1,Good
8a858fc75cd62882015ce8c205ed5e94,Savings,3.3758973999999999,6.5255663999999998,GT Bank,Permanent,33,301978099,2,2017-07-14,2017-07-14,10000,11500,15,,1,Good
8a858fc75cd62882015ce9fe176d7837,Savings,3.2666303000000001,6.5771961000000001,GT Bank,Student,32,301999193,2,2017-07-27,2017-07-27,10000,13000,30,,1,Good
8a858fc75cd62882015cea7d48862701,Savings,5.5999701000000002,6.2931710000000001,GT Bank,Permanent,42,302000180,2,2017-07-28,2017-07-28,10000,11500,15,8a858f4e5ca72981015ca78d16c126e2,1,Good
8a858fc75cd62882015ceb58d8344b47,,,,,,,301975359,3,2017-07-12,2017-07-12,10000,11500,15,,1,Good
8a858fc9580b91da0158126363fb3f16,,,,,,,301985409,11,2017-07-19,2017-07-19,15000,15750,15,,1,Good
8a858fc9580b91da0158173d53626619,,,,,,,301993048,10,2017-07-24,2017-07-24,30000,34500,30,,1,Good
8a858fc9580b91da01581bca02085f52,Other,3.0709662999999998,6.4884272999999997,GT Bank,Student,28,301961187,9,2017-07-03,2017-07-03,30000,34500,30,,1,Bad
8a858fc959bc56c80159c034e75a05be,,,,,,,301960918,2,2017-07-03,2017-07-03,10000,11500,15,,1,Bad
8a858fc959bc56c80159caf763b468fb,Savings,3.3422627999999999,6.6401482999999999,GT Bank,Permanent,42,301997803,2,2017-07-26,2017-07-26,10000,13000,30,,0,Good
8a858fc959cbd1500159cd3bbcf57a04,,,,,,,301984456,10,2017-07-18,2017-07-18,25000,27500,30,,1,Good
8a858fc959cbd1500159cf7081f02d60,Savings,6.3556024999999998,4.9456819000000003,Access Bank,Permanent,37,301973450,9,2017-07-11,2017-07-11,20000,24500,30,,0,Good
8a858fc95ce99dd6015ced741b3773dd,,,,,,,301989294,2,2017-07-21,2017-07-21,10000,11500,15,,1,Good
8a858fc95ce99dd6015cee5236477069,,,,,,,301973206,2,2017-07-11,2017-07-11,10000,13000,30,,1,Good
8a858fca5c35df2c015c3841f389641e,Savings,3.5030301000000001,6.6003017000000002,Access Bank,Permanent,36,301973916,2,2017-07-12,2017-07-11,10000,11500,15,8a858fdf5bf85f71015bf93c8dd53cc7,0,Bad
8a858fca5c35df2c015c38d68d546e8e,,,,,,,301974984,3,2017-07-12,2017-07-12,10000,13000,30,,1,Bad
8a858fca5c35df2c015c39f8efd26149,Savings,3.4303444000000001,6.4624778999999997,GT Bank,Permanent,36,301962756,2,2017-07-04,2017-07-04,10000,12500,30,,0,Good
8a858fca5c830943015c835e839e33a5,,,,,,,301972727,2,2017-07-11,2017-07-11,10000,11500,15,8a858ff25c8250c1015c82907bc62b42,1,Good
8a858fca5c830943015c8374df2b4096,Savings,3.8828719999999999,7.4382866999999999,Wema Bank,Permanent,44,301995417,3,2017-07-25,2017-07-25,10000,13000,30,,0,Bad
8a858fca5c830943015c83ea03b96004,Savings,3.3770099999999998,6.5017109,GT Bank,Permanent,31,301962138,3,2017-07-03,2017-07-03,10000,13000,30,,1,Good
8a858fca5c830943015c86ee73095c82,,,,,,,301980011,2,2017-07-16,2017-07-16,10000,13000,30,,0,Good
8a858fcb5b00cc54015b0c32ba401c99,Savings,7.6163354999999999,12.9997831,First Bank,Student,28,301966898,6,2017-07-06,2017-07-06,10000,13000,30,,0,Good
8a858fcb5bab1fda015bae1de6d35266,,,,,,,301959841,7,2017-07-02,2017-07-02,30000,34500,30,8a858fea5b8c314d015b8f446e883cad,1,Good
8a858fcb5bab1fda015baebcd3791586,,,,,,,301998060,6,2017-07-27,2017-07-27,20000,24500,30,8a858f045bab240c015bae905a8e7527,1,Good
8a858fcb5bab1fda015baf266f6645c9,Savings,3.2833565,6.5311681000000004,Standard Chartered,Permanent,38,301964677,3,2017-07-05,2017-07-05,10000,13000,30,8a858f615578136301557e762f974b9f,1,Good
8a858fcb5ca240f7015ca582b0fa2539,Savings,4.0020189999999998,6.4336777999999999,EcoBank,Permanent,46,301959009,2,2017-07-01,2017-07-01,10000,13000,30,,1,Bad
8a858fcb5ca240f7015ca5f067555ecb,Savings,3.2268338999999999,6.7213355000000004,GT Bank,Permanent,35,301979402,2,2017-07-15,2017-07-15,10000,11500,15,,1,Good
8a858fcb5ca240f7015ca5f72d8c6357,Savings,3.3711717000000001,6.5435756999999999,Stanbic IBTC,Permanent,33,301966237,2,2017-07-06,2017-07-06,10000,13000,30,,1,Good
8a858fcb5ca240f7015ca64a71fa1951,Savings,3.8710285,7.3077129999999997,First Bank,Permanent,38,301960154,2,2017-07-02,2017-07-02,10000,13000,30,,1,Good
8a858fcb5ca240f7015ca6656e972612,,,,,,,301978768,2,2017-07-15,2017-07-15,10000,11500,15,,1,Good
8a858fcb5ca240f7015ca66d5be72ba4,,,,,,,301960975,3,2017-07-03,2017-07-03,10000,11500,15,,1,Bad
8a858fcb5d0ed176015d0ed6ebae01b8,,,,,,,302000518,2,2017-07-28,2017-07-28,10000,13000,30,,1,Bad
8a858fcb5d605acc015d6081f2731909,,,,,,,301999341,2,2017-07-27,2017-07-27,10000,13000,30,,1,Good
8a858fcc5cf4a563015cf4d7285a1700,,,,,,,301983128,2,2017-07-18,2017-07-18,10000,13000,30,,1,Bad
8a858fcc5cf4a563015cf83ebae84fe3,Savings,3.3318086,7.1389521,EcoBank,Permanent,38,302000995,2,2017-07-28,2017-07-28,10000,13000,30,,1,Good
8a858fcc5d0cbc32015d0cbda2d1011a,,,,,,,301991871,2,2017-07-23,2017-07-23,10000,11500,15,8a858e4c5a715421015a7160ed750369,1,Good
8a858fcc5d0cbc32015d0cf881f22aac,,,,,,,301985561,2,2017-07-19,2017-07-19,10000,11500,15,,1,Good
8a858fcd56b9f22c0156bc268ef56102,Savings,7.9406682999999996,5.0117016999999997,Access Bank,Unemployed,33,301966180,2,2017-07-06,2017-07-06,10000,11500,15,,1,Good
8a858fcd56b9f22c0156c18d8e2d280f,,,,,,,301986774,4,2017-07-20,2017-07-20,10000,13000,30,,0,Good
8a858fcd56b9f22c0156c2f2074c3bed,Savings,6.7011269000000002,6.2317879999999999,Access Bank,Self-Employed,38,301987720,15,2017-07-20,2017-07-20,50000,52500,30,,1,Good
8a858fcd56b9f22c0156c2fc17763dcc,Savings,7.1150133000000002,4.9084849999999998,Diamond Bank,Permanent,29,301979118,13,2017-07-15,2017-07-15,50000,55000,60,,1,Good
8a858fcd56b9f22c0156c5b280650d11,,,,,,,301996150,12,2017-07-26,2017-07-25,30000,33000,30,,1,Good
8a858fcd56b9f22c0156c804c62f4d5d,Other,4.7495167,7.6035633000000002,First Bank,Self-Employed,30,301979070,7,2017-07-15,2017-07-15,30000,39000,60,,1,Good
8a858fcd56b9f22c0156d01a97452dcb,Other,3.2654320000000001,6.6061510999999999,GT Bank,Permanent,29,301960904,10,2017-07-03,2017-07-03,15000,16500,30,,1,Good
8a858fcd56b9f22c0156d5a3112d0270,Savings,7.6366626999999996,7.4039218,First Bank,Permanent,34,301985037,2,2017-07-19,2017-07-19,10000,11500,15,,1,Good
8a858fcd56b9f22c0156d8afaef02fd8,Other,3.1379739999999998,6.6791029000000002,UBA,Permanent,29,301960278,5,2017-07-02,2017-07-02,10000,13000,30,,0,Good
8a858fcd56b9f22c0156db6aff8428f7,Other,3.3275427999999998,6.6850839999999998,Zenith Bank,Self-Employed,34,301974962,5,2017-07-12,2017-07-12,10000,12250,30,,0,Good
8a858fcd5bd42c30015bd4c4a81b4025,Savings,2.9875028000000001,6.4166369000000003,Access Bank,Permanent,43,301960871,2,2017-07-03,2017-07-03,10000,13000,30,,1,Bad
8a858fce5bab3591015bab6202051912,,,,,,,301962531,2,2017-07-04,2017-07-04,10000,13000,30,8a858fa154e2912f0154e2f6b3da1e13,1,Good
8a858fce5bab3591015baf92d0026db8,,,,,,,301969620,3,2017-07-08,2017-07-08,10000,13000,30,,1,Good
8a858fce5bed2476015bed31fd290906,,,,,,,301997847,4,2017-07-26,2017-07-26,20000,24500,30,,1,Good
8a858fce5bf8129c015bf8c5b6694438,Savings,3.3634778000000001,6.6088724000000001,UBA,Permanent,37,301981308,3,2017-07-17,2017-07-17,10000,13000,30,,1,Good
8a858fce5c360eb7015c37011f014b1d,Current,7.0312567000000001,4.8624833000000001,Sterling Bank,Permanent,47,301965688,2,2017-07-05,2017-07-05,10000,13000,30,,1,Good
8a858fcf558237b40155865605853ffb,Other,3.3544779,6.5546759999999997,Standard Chartered,Permanent,52,301963634,3,2017-07-04,2017-07-04,10000,13000,30,,0,Bad
8a858fcf558237b401558b07734101d6,Other,3.3535377999999998,6.5194251999999997,Zenith Bank,Self-Employed,32,301995887,10,2017-07-25,2017-07-25,20000,21000,15,,1,Good
8a858fcf5591c5cf015593299cf75a49,Other,3.3170329999999999,6.6317567000000004,FCMB,Self-Employed,49,301993928,4,2017-07-24,2017-07-24,10000,13000,30,,0,Bad
8a858fcf5591c5cf015596c7018348b8,,,,,,,301974291,6,2017-07-12,2017-07-12,20000,24500,30,,1,Good
8a858fcf5591c5cf015597c298cb15d9,,,,,,,301982812,2,2017-07-17,2017-07-17,10000,13000,30,,1,Good
8a858fcf5591c5cf0155a14b0343250a,Savings,3.3872409000000001,6.4523012,Access Bank,Permanent,36,301982256,6,2017-07-17,2017-07-17,10000,13000,30,,0,Good
8a858fcf5a192144015a1d262059287d,Savings,7.4228838000000001,9.0637740999999998,EcoBank,Permanent,42,301996658,8,2017-07-26,2017-07-26,20000,24500,30,,1,Bad
8a858fcf5b39c3ba015b39e3223b2290,Savings,7.1534599999999999,4.6792666000000001,Diamond Bank,Permanent,33,301979136,4,2017-07-15,2017-07-15,20000,22250,15,,1,Good
8a858fcf5b39c3ba015b39e4d0742417,Savings,8.7962241999999993,6.6599292999999999,Access Bank,Permanent,36,301963472,3,2017-07-04,2017-07-04,10000,13000,30,,1,Good
8a858fcf5b39c3ba015b3a78721d01c8,Savings,3.4152448999999998,7.0634418999999999,GT Bank,Permanent,35,301980530,2,2017-07-16,2017-07-16,10000,13000,30,,1,Good
8a858fcf5b39c3ba015b3b269d573d36,,,,,,,302003929,6,2017-07-30,2017-07-30,20000,24500,30,,1,Good
8a858fcf5b39c3ba015b3baf14b64c62,Savings,3.3639066999999998,6.5217261000000004,First Bank,Permanent,37,301964158,3,2017-07-05,2017-07-05,10000,11500,15,,0,Bad
8a858fcf5b39c3ba015b3c96e4a8646b,,,,,,,301998275,4,2017-07-27,2017-07-27,20000,24500,30,,1,Good
8a858fcf5b39c3ba015b3ce36bad10a2,,,,,,,301997371,4,2017-07-26,2017-07-26,10000,13000,30,,0,Good
8a858fd05bfd7d3c015bfdcdd8e223da,Savings,3.1992812000000002,6.4951087000000003,Access Bank,Permanent,40,301967566,2,2017-07-07,2017-07-07,10000,13000,30,8a858fad5bf85d5e015bf96d6d254a0d,1,Good
8a858fd05bfd7d3c015bfdfa3fee2e3a,Savings,7.4633707999999999,9.0652649000000007,Access Bank,Permanent,35,301964558,2,2017-07-05,2017-07-05,10000,13000,30,,1,Good
8a858fd05bfd7d3c015c00f3ab130a8d,Savings,7.3656674999999998,8.9772528999999999,GT Bank,Permanent,38,301971550,3,2017-07-10,2017-07-10,10000,13000,30,,1,Good
8a858fd05bfd7d3c015c01cafeeb3cc1,,,,,,,301993898,3,2017-07-24,2017-07-24,10000,13000,30,,0,Bad
8a858fd05bfd7d3c015c025a5aa05908,,,,,,,301976433,3,2017-07-13,2017-07-13,10000,11500,15,8a858f475be98d5f015be991bd340215,0,Bad
8a858fd05bfd7d3c015c0ac084e604d3,Savings,3.0856617000000002,6.5074985999999999,Access Bank,Permanent,35,301960070,3,2017-07-02,2017-07-02,10000,13000,30,,0,Good
8a858fd05bfd7d3c015c0be492e56e29,,,,,,,301962737,5,2017-07-04,2017-07-04,30000,33999.900000000001,30,8a858e6a5bfd4b54015bfecb639d6d1a,1,Good
8a858fd05bfd7d3c015c0c5d3e482a95,Savings,3.3433568999999999,6.5115635000000003,EcoBank,Permanent,39,301968828,2,2017-07-08,2017-07-08,10000,13000,30,,1,Good
8a858fd05bfd7d3c015c0c8b72ce4682,,,,,,,301984019,4,2017-07-18,2017-07-18,10000,11125,15,8a858f2f54e28d53015501644a7f4cbf,1,Good
8a858fd05bfd7d3c015c0cc8a1a86a92,,,,,,,301988161,3,2017-07-20,2017-07-20,10000,13000,30,,1,Good
8a858fd05bfd7d3c015c0d4d46cc16dc,,,,,,,301959761,3,2017-07-02,2017-07-02,10000,13000,30,8a858fc55b2548dd015b286e452c678c,1,Good
8a858fd05bfd7d3c015c0fdaffed5f55,,,,,,,301965712,2,2017-07-05,2017-07-05,10000,13000,30,,1,Good
8a858fd05c7d6f76015c7d9f35f82450,Savings,3.3975724999999999,6.4492510000000003,GT Bank,Permanent,52,301968360,2,2017-07-07,2017-07-07,10000,13000,30,,1,Good
8a858fd05cc58b2e015cc59e44600b9a,,,,,,,301978841,2,2017-07-15,2017-07-15,10000,11500,15,8a858f975c4582c4015c4e46f789665d,1,Good
8a858fd1572b90090157371452df3711,Savings,7.5733088999999998,9.0045871000000002,Diamond Bank,Permanent,36,301960954,9,2017-07-03,2017-07-03,30000,34500,30,,0,Good
8a858fd15b15df91015b16a9537a3cf4,Savings,7.0490361999999998,4.8055781,EcoBank,Permanent,50,302000453,7,2017-07-28,2017-07-28,30000,34500,30,,1,Bad
8a858fd25c5a5bc7015c5a8126b60e47,Savings,3.3863799999999999,7.1638032999999997,GT Bank,Permanent,41,301960888,2,2017-07-03,2017-07-03,10000,13000,30,,1,Good
8a858fd25c5a5bc7015c5b63cb92393a,Savings,5.2191494,7.2108393,Access Bank,Permanent,38,301991539,2,2017-07-23,2017-07-23,10000,13000,30,,0,Bad
8a858fd25c5a5bc7015c5d7b33f70f4b,Savings,7.9197521999999996,5.0432429000000001,UBA,Unemployed,33,301977994,3,2017-07-14,2017-07-14,10000,11500,15,,0,Good
8a858fd25c5a5bc7015c5dea03764080,Savings,3.3129254000000001,7.1195991999999997,GT Bank,Permanent,43,301976597,4,2017-07-13,2017-07-13,10000,11125,15,8a858f275c451af5015c5426a1de3649,1,Bad
8a858fd3552c756201552d26fb26068d,Other,3.4038221000000002,6.4423802999999999,UBA,Permanent,39,301993500,10,2017-07-24,2017-07-24,30000,34500,30,,1,Good
8a858fd3552c756201553429f77a7bbd,Savings,7.3261719000000003,8.9396506999999996,Heritage Bank,Permanent,33,302001276,6,2017-07-28,2017-07-28,10000,13000,30,,0,Bad
8a858fd3552c756201553571d2fe62e3,,,,,,,301974455,11,2017-07-12,2017-07-12,50000,57500,90,,1,Bad
8a858fd3552c75620155394ed06d4f89,Current,4.5286317,8.4687867000000008,First Bank,Contract,35,301981370,11,2017-07-17,2017-07-17,30000,36000,60,,1,Good
8a858fd3552c756201553f187a62138c,Other,3.3729062999999999,6.5894976999999999,GT Bank,Permanent,41,301986754,11,2017-07-20,2017-07-20,40000,48000,60,,0,Bad
8a858fd3552c75620155418b25e524a5,Other,8.8729803999999994,9.8835268000000003,GT Bank,Permanent,41,301977479,5,2017-07-14,2017-07-14,10000,13000,30,,0,Good
8a858fd3552c7562015544a1c5f8311e,,,,,,,301989416,10,2017-07-21,2017-07-21,10000,10750,15,,1,Good
8a858fd3552c7562015544b88c3a31a3,Savings,6.7835267000000004,6.1749049999999999,Access Bank,Self-Employed,46,301985687,11,2017-07-19,2017-07-19,50000,52500,30,,1,Good
8a858fd3552c756201554516fae7359e,Other,3.3903861000000002,6.6010508000000003,GT Bank,Self-Employed,42,301986851,12,2017-07-20,2017-07-20,30000,34500,30,,0,Good
8a858fd3552c75620155484049c35a90,Savings,6.6616403000000002,6.2236734,GT Bank,Permanent,35,301965687,8,2017-07-05,2017-07-05,40000,43500,30,,1,Good
8a858fd3552c75620155488cbd3f650d,Other,4.5622895999999997,8.4801158000000001,Zenith Bank,Self-Employed,41,301985648,19,2017-07-19,2017-07-19,50000,55000,60,,1,Good
8a858fd3552c756201554b67d6fb4234,Other,8.5147204999999992,11.973543899999999,First Bank,Permanent,39,301961134,12,2017-07-03,2017-07-03,40000,44000,30,,1,Good
8a858fd3552c756201554e18a1b77d48,Other,3.2384067000000001,6.7188682999999996,UBA,Permanent,52,301976150,7,2017-07-13,2017-07-13,10000,13000,30,,1,Good
8a858fd3552c75620155525f87523b72,Savings,6.9997483000000003,4.8739499999999998,Diamond Bank,Self-Employed,44,301993556,3,2017-07-24,2017-07-24,10000,13000,30,,0,Bad
8a858fd3552c75620155563fb5241458,Other,7.9074527999999997,8.8554952,Access Bank,Permanent,34,301959335,9,2017-07-01,2017-07-01,30000,34500,30,,0,Good
8a858fd3552c7562015559cb371f4c8c,Other,3.4348489999999998,6.4310422000000003,Diamond Bank,Permanent,33,301965883,13,2017-07-06,2017-07-06,30000,39000,60,,0,Good
8a858fd3552c7562015562a28e7672a4,Other,3.2504,6.5947100000000001,GT Bank,Self-Employed,47,301998637,11,2017-07-27,2017-07-27,40000,48000,60,,1,Good
8a858fd35b3ec939015b3ee758bd2cca,Savings,4.5613203000000002,8.4846540000000008,GT Bank,Permanent,30,301961148,8,2017-07-03,2017-07-03,30000,39000,60,,1,Good
8a858fd35b441894015b44ed16fb63b7,Savings,3.3728356000000002,6.5073331999999997,GT Bank,Permanent,32,301960878,4,2017-07-03,2017-07-03,20000,24500,30,8a858f335b61adff015b61b479ea0494,1,Good
8a858fd35b5dfefb015b5e006c1300fe,Savings,3.3628632000000001,6.5611885000000001,First Bank,Permanent,57,301996420,3,2017-07-26,2017-07-26,10000,13000,30,,1,Good
8a858fd35b5dfefb015b5e080dc50892,Savings,3.9666551000000001,6.7710280999999997,Zenith Bank,Permanent,33,302001243,5,2017-07-28,2017-07-28,20000,24500,30,,0,Good
8a858fd35b5dfefb015b5e18a7ee15aa,Savings,3.5833256000000002,6.4672584000000004,First Bank,Permanent,35,301988605,6,2017-07-21,2017-07-21,20000,24500,30,,1,Good
8a858fd35b5dfefb015b5e3c893626a2,,,,,,,301981285,4,2017-07-17,2017-07-17,10000,11125,15,,1,Good
8a858fd35b5dfefb015b5f002aa050a3,,,,,,,301974376,7,2017-07-12,2017-07-12,30000,34500,30,,1,Good
8a858fd35bed00ef015bed49a2552f67,Savings,3.8994236999999998,7.5151016999999998,GT Bank,Permanent,44,301971721,2,2017-07-10,2017-07-10,10000,13000,30,,0,Good
8a858fd458639fcc015864dcf2b55285,Savings,3.2994496,6.6281271999999998,Zenith Bank,Permanent,31,302003571,14,2017-07-30,2017-07-30,40000,44000,30,,0,Good
8a858fd458639fcc0158680d96df6d18,Savings,3.4821901,6.4446653999999999,GT Bank,Permanent,36,301979097,10,2017-07-15,2017-07-15,30000,34500,30,,1,Bad
8a858fd458639fcc015868eb14b542ad,,,,,,,301967124,8,2017-07-06,2017-07-06,30000,34500,30,,1,Bad
8a858fd458639fcc01586c3e51e93ef7,Savings,6.9611632999999999,4.8578602999999996,GT Bank,Permanent,40,301962758,10,2017-07-04,2017-07-04,30000,34500,30,,0,Good
8a858fd4597cf42201597eded8940f3b,Savings,3.3668108000000001,6.4469187999999997,Diamond Bank,Permanent,42,301977723,3,2017-07-14,2017-07-14,10000,13000,30,,1,Good
8a858fd45a4260bc015a42ac9e89278d,,,,,,,301961250,5,2017-07-03,2017-07-03,20000,24500,30,,1,Good
8a858fd45a4260bc015a4613981d314c,,,,,,,301987201,5,2017-07-20,2017-07-20,10000,11500,15,,0,Good
8a858fd45a4260bc015a461db91a3615,,,,,,,301977618,5,2017-07-14,2017-07-14,20000,24500,30,,1,Good
8a858fd45a4260bc015a4651a647586f,Savings,3.2048024000000002,6.4631191000000001,First Bank,Permanent,32,301958857,6,2017-07-01,2017-07-01,20000,24500,30,,1,Good
8a858fd45a4260bc015a469e3c74060a,Savings,4.0071482999999999,6.9559801999999999,UBA,Permanent,28,301959541,2,2017-07-01,2017-07-01,10000,13000,30,,0,Bad
8a858fd55577e87601557bccd0322548,Other,7.4325581999999999,10.529464000000001,GT Bank,Permanent,39,301989587,5,2017-07-21,2017-07-21,10000,11500,15,,1,Good
8a858fd55577e87601557eb6810f1310,Other,3.8005111999999999,7.4133598999999997,GT Bank,Permanent,37,301966466,9,2017-07-06,2017-07-06,30000,34500,30,,1,Good
8a858fd55577e87601558336f0793396,Other,7.0171764000000003,4.7652659000000002,Diamond Bank,Student,27,301968352,9,2017-07-07,2017-07-07,40000,44000,30,,0,Good
8a858fd55b1aae2e015b1bc0d49773ae,Savings,3.3851748000000002,6.5809046000000002,GT Bank,Permanent,30,301964192,4,2017-07-05,2017-07-05,20000,24500,30,,1,Good
8a858fd55b1de2f3015b1e15a76017f5,Savings,8.5616591999999994,12.0047996,GT Bank,Permanent,35,302003370,5,2017-07-30,2017-07-30,20000,24500,30,,1,Good
8a858fd55b8752ba015b895180e74ffe,,,,,,,301974439,5,2017-07-12,2017-07-12,20000,24500,30,,1,Good
8a858fd55c45ba15015c45dcf07c102a,,,,,,,301966100,2,2017-07-06,2017-07-06,10000,11500,15,,1,Good
8a858fd55c45ba15015c468cb4463013,,,,,,,301993797,2,2017-07-24,2017-07-24,10000,11500,15,,1,Good
8a858fd55c45ba15015c46be3e0d33f3,Savings,3.5875457000000002,6.4962198000000004,First Bank,Permanent,41,301974528,3,2017-07-12,2017-07-12,10000,13000,30,,1,Good
8a858fd55c45ba15015c4b43ba2327ed,,,,,,,301972518,4,2017-07-11,2017-07-11,20000,24500,30,,1,Good
8a858fd55c45ba15015c4f06ea176506,Savings,6.9753350000000003,4.8818767000000003,Access Bank,Permanent,48,301991520,3,2017-07-23,2017-07-23,10000,11500,15,8a858e3a5bed83ab015bedad8d191c74,1,Good
8a858fd55c45ba15015c53a888e50be7,Savings,3.4760990999999999,6.4329662000000001,GT Bank,Permanent,37,301972182,2,2017-07-10,2017-07-10,10000,13000,30,,0,Bad
8a858fd55c45ba15015c547556ac771e,,,,,,,301988805,4,2017-07-21,2017-07-21,20000,22250,15,8a858f5d5963fbb701596519a1b74190,1,Good
8a858fd55ccafbe9015ccb02689f0413,Savings,3.4864085,6.6410232999999996,First Bank,Permanent,46,301972436,2,2017-07-11,2017-07-11,10000,13000,30,8a858e6c5c88d145015c8bad507561b8,0,Good
8a858fd65b80c79a015b80f0ca4d18d8,Savings,3.4179770999999999,6.4411578,GT Bank,Permanent,46,301985177,3,2017-07-19,2017-07-19,10000,13000,30,8a858f225b3dc49e015b3e084e3f5362,1,Good
8a858fd75ba49873015ba4e0e0881d32,,,,,,,301987011,4,2017-07-20,2017-07-20,20000,24500,30,,1,Good
8a858fd75bb62bbe015bbdabe1721000,,,,,,,301976754,6,2017-07-13,2017-07-13,30000,34500,30,,1,Good
8a858fd75bb62bbe015bc03ff81245f7,Savings,6.3114758999999996,4.9335652999999997,Access Bank,Permanent,34,302003649,4,2017-07-30,2017-07-30,10000,13000,30,8a858fd75bb62bbe015bba3ca3b06158,0,Bad
8a858fd75bb62bbe015bc4d0514c622f,,,,,,,301976405,4,2017-07-13,2017-07-13,20000,24500,30,,1,Good
8a858fd75bb62bbe015bc52a13c36f6c,Savings,6.1290198,6.7453561999999998,GT Bank,Permanent,29,301964214,3,2017-07-05,2017-07-05,10000,13000,30,,0,Good
8a858fd75bb62bbe015bc8ac68616fb2,,,,,,,301959762,2,2017-07-02,2017-07-02,10000,13000,30,8a858f4c5bb597f6015bc09458821bdb,0,Bad
8a858fd75bc96a6f015bc9755c420457,Savings,3.3076816999999998,6.6225849999999999,UBA,Permanent,45,301970683,3,2017-07-09,2017-07-09,10000,11500,15,8a858e375b347293015b347501e10206,1,Good
8a858fd75bc96a6f015bca93597064b2,Savings,3.2682642999999998,6.5485807999999999,EcoBank,Permanent,38,301961259,3,2017-07-03,2017-07-03,10000,11500,15,,0,Bad
8a858fd75bc96a6f015bcbabca4a7b4d,,,,,,,301975668,4,2017-07-13,2017-07-13,20000,22250,15,,1,Good
8a858fd75bc96a6f015bcd5861d93185,Savings,3.5164607999999999,6.6688516,Zenith Bank,Permanent,40,301962648,3,2017-07-04,2017-07-04,10000,13000,30,,1,Good
8a858fd75cac5e18015cac9407ee1e4a,Savings,3.3738595,6.5085535999999999,Sterling Bank,Permanent,35,301989482,2,2017-07-21,2017-07-21,10000,13000,30,8a85883353e2e4e40153eca57a9855c6,0,Good
8a858fd75cac5e18015cb07b3ed40e81,,,,,,,301993874,3,2017-07-24,2017-07-24,10000,13000,30,,1,Good
8a858fd855077357015508b44a816ded,Savings,7.3686451000000002,9.1390490999999994,First Bank,Permanent,35,301995457,10,2017-07-25,2017-07-25,30000,34500,30,,1,Good
8a858fd85507735701550d603b101f21,Savings,7.0590871999999996,8.9616275999999999,Access Bank,Self-Employed,34,301973012,6,2017-07-11,2017-07-11,10000,13000,30,,0,Bad
8a858fd85507735701550d82f1b723ff,Other,7.4278133999999998,10.4870486,Access Bank,Self-Employed,42,301979453,19,2017-07-15,2017-07-15,20000,20500,15,,1,Good
8a858fd85507735701551173e8c225b2,,,,,,,301988764,10,2017-07-21,2017-07-21,30000,39000,60,,1,Good
8a858fd858d5076d0158d57c62eb1635,Savings,5.1981270999999998,7.2436159,Zenith Bank,Permanent,39,301996240,6,2017-07-26,2017-07-26,20000,24500,30,,1,Good
8a858fd858d5076d0158d6ee63002351,Savings,8.5593170999999995,7.7659085000000001,GT Bank,Student,28,301960917,2,2017-07-03,2017-07-03,10000,11500,15,,0,Bad
8a858fd858e2f19a0158f507104665f2,,,,,,,302000420,4,2017-07-28,2017-07-28,20000,22250,15,,1,Good
8a858fd858e2f19a0158f97e191916b7,,,,,,,301987395,8,2017-07-20,2017-07-20,20000,23000,30,,1,Good
8a858fd858e2f19a0158fed15f3a3806,Savings,7.5628104,9.0168011999999997,Diamond Bank,Permanent,37,301966401,7,2017-07-06,2017-07-06,10000,11500,15,,0,Bad
8a858fd85b66d5c1015b66f5ae28185f,Savings,7.4640085000000003,8.9920904999999998,GT Bank,Permanent,36,301969134,4,2017-07-08,2017-07-08,10000,11500,15,,0,Good
8a858fd85b685607015b6c5a9fd11890,Savings,6.6790383000000002,12.16297,Diamond Bank,Permanent,39,301971983,4,2017-07-10,2017-07-10,15000,18375,30,,1,Bad
8a858fd85b685607015b6ce657912f6d,,,,,,,301977272,5,2017-07-14,2017-07-14,20000,22250,15,,1,Bad
8a858fd85b685607015b6cede4f3309a,Savings,4.5458425,8.4656380000000002,GT Bank,Permanent,36,302001019,7,2017-07-28,2017-07-28,30000,39000,60,,1,Good
8a858fd85b685607015b70cf46b509b2,Savings,3.5952734,6.5007524999999999,First Bank,Permanent,46,302000027,5,2017-07-28,2017-07-28,20000,24500,30,8a858e885b68546c015b690a3b432fb4,1,Good
8a858fd85b685607015b75bab2977053,Savings,3.1986675999999998,6.4935320000000001,GT Bank,Permanent,40,301977765,4,2017-07-14,2017-07-14,20000,24500,30,,1,Good
8a858fd85b685607015b75c236d17101,Savings,8.1703949999999992,9.5110700000000001,Diamond Bank,Permanent,37,301964193,4,2017-07-05,2017-07-05,20000,24500,30,,0,Good
8a858fd85b685607015b75c2390b7173,,,,,,,301997897,5,2017-07-26,2017-07-26,20000,24500,30,,0,Good
